circuitid,raceid,resultid,statusid,alt
19,786,18929,16,223
19,786,18930,19,223
19,786,18931,53,223
19,786,18932,112,223
19,786,18919,1,223
19,786,18933,5,223
19,786,18934,5,223
19,786,18916,1,223
19,786,18915,1,223
19,786,18935,3,223
19,786,18936,23,223
19,786,18937,3,223
19,786,18938,5,223
19,786,18939,7,223
19,786,18940,44,223
19,786,18941,3,223
19,786,18914,1,223
19,786,20273,23,223
19,786,18920,1,223
19,786,18918,1,223
19,786,18917,1,223
19,786,18942,3,223
19,786,18943,44,223
19,786,18944,20,223
19,786,18945,20,223
19,786,18946,3,223
19,786,18921,1,223
13,787,18959,5,401
13,787,20274,1,401
13,787,18947,1,401
13,787,18948,1,401
13,787,18949,1,401
13,787,18950,11,401
13,787,18951,12,401
13,787,18952,13,401
13,787,18953,13,401
13,787,18954,13,401
13,787,18955,7,401
13,787,18956,69,401
13,787,18957,36,401
13,787,18958,7,401
13,787,18960,6,401
13,787,18961,3,401
55,788,18964,1,88
55,788,18965,1,88
55,788,18966,12,88
55,788,18967,13,88
55,788,18968,14,88
55,788,18969,14,88
55,788,18970,15,88
55,788,18971,15,88
55,788,18972,16,88
55,788,18973,5,88
55,788,18974,5,88
55,788,18975,8,88
55,788,18976,23,88
55,788,18977,6,88
55,788,18978,37,88
55,788,18979,6,88
55,788,18980,5,88
55,788,18981,3,88
55,788,18963,1,88
55,788,18962,1,88
55,788,20276,15,88
55,788,20275,12,88
9,789,19009,7,153
9,789,18982,1,153
9,789,18983,11,153
9,789,18984,12,153
9,789,18985,13,153
9,789,18986,14,153
9,789,18987,15,153
9,789,18988,16,153
9,789,18989,17,153
9,789,18990,17,153
9,789,18991,19,153
9,789,18992,53,153
9,789,18993,109,153
9,789,18994,69,153
9,789,18995,5,153
9,789,18996,69,153
9,789,18997,109,153
9,789,18998,51,153
9,789,18999,69,153
9,789,19000,3,153
9,789,19001,7,153
9,789,19002,10,153
9,789,19003,5,153
9,789,19004,6,153
9,789,19005,7,153
9,789,19006,80,153
9,789,19007,5,153
9,789,19008,5,153
9,789,20278,19,153
9,789,20277,11,153
20,790,19030,54,578
20,790,19031,54,578
20,790,19017,5,578
20,790,19018,3,578
20,790,19019,25,578
20,790,19020,5,578
20,790,19021,3,578
20,790,19022,95,578
20,790,19023,10,578
20,790,19024,38,578
20,790,19025,51,578
20,790,19026,22,578
20,790,19027,22,578
20,790,19028,5,578
20,790,19029,54,578
20,790,19016,16,578
20,790,19011,1,578
20,790,19010,1,578
20,790,19013,12,578
20,790,19012,1,578
20,790,19014,13,578
20,790,19015,2,578
14,791,19053,27,162
14,791,19054,22,162
14,791,19055,5,162
14,791,19056,54,162
14,791,20284,5,162
14,791,20283,38,162
14,791,20282,14,162
14,791,20281,1,162
14,791,19032,1,162
14,791,19033,1,162
14,791,19034,11,162
14,791,19035,11,162
14,791,19036,13,162
14,791,19037,13,162
14,791,19038,14,162
14,791,19039,14,162
14,791,19040,15,162
14,791,19041,18,162
14,791,19042,19,162
14,791,19043,38,162
14,791,19044,38,162
14,791,19045,7,162
14,791,19046,121,162
14,791,19047,5,162
14,791,19048,7,162
14,791,19049,44,162
14,791,19050,27,162
14,791,19051,5,162
14,791,19052,83,162
25,792,19058,1,8
25,792,20246,12,8
25,792,20245,1,8
25,792,20244,1,8
25,792,19057,1,8
25,792,20247,12,8
25,792,19059,12,8
25,792,19060,12,8
25,792,19061,15,8
25,792,19062,18,8
25,792,19063,53,8
25,792,19064,5,8
25,792,19065,32,8
25,792,19066,7,8
25,792,19067,5,8
25,792,19068,3,8
25,792,19069,69,8
25,792,19070,60,8
25,792,19071,3,8
25,792,19072,7,8
25,792,19073,3,8
25,792,19074,3,8
25,792,19075,95,8
25,792,19076,3,8
25,792,19077,3,8
25,792,20257,3,8
25,792,20256,32,8
25,792,20255,32,8
25,792,20254,5,8
25,792,20253,5,8
25,792,20252,53,8
25,792,20251,53,8
25,792,20250,18,8
25,792,20249,12,8
25,792,20248,12,8
6,793,19097,7,7
6,793,19085,111,7
6,793,19086,124,7
6,793,19083,15,7
6,793,19082,11,7
6,793,19081,11,7
6,793,19080,11,7
6,793,19079,1,7
6,793,19078,1,7
6,793,20258,11,7
6,793,20259,111,7
6,793,20260,20,7
6,793,19084,19,7
6,793,19100,81,7
6,793,19099,81,7
6,793,19098,81,7
6,793,19087,20,7
6,793,19088,3,7
6,793,19089,5,7
6,793,19090,7,7
6,793,19091,7,7
6,793,19092,7,7
6,793,19093,6,7
6,793,19094,5,7
6,793,19095,37,7
6,793,19096,95,7
19,794,20261,1,223
19,794,19118,7,223
19,794,19119,7,223
19,794,19120,48,223
19,794,19121,121,223
19,794,19122,80,223
19,794,19123,5,223
19,794,19124,48,223
19,794,19125,3,223
19,794,19126,121,223
19,794,19127,3,223
19,794,19128,3,223
19,794,19129,3,223
19,794,19130,31,223
19,794,19131,44,223
19,794,19132,20,223
19,794,19133,5,223
19,794,20262,1,223
19,794,19101,1,223
19,794,19102,1,223
19,794,19103,1,223
19,794,19104,1,223
19,794,19105,1,223
19,794,19106,1,223
19,794,19107,1,223
19,794,19108,1,223
19,794,19109,1,223
19,794,19110,1,223
19,794,19111,13,223
19,794,19112,14,223
19,794,19113,14,223
19,794,19114,19,223
19,794,19115,7,223
19,794,19116,3,223
19,794,19117,5,223
13,795,19138,11,401
13,795,19139,11,401
13,795,19140,12,401
13,795,19145,6,401
13,795,19146,20,401
13,795,19147,54,401
13,795,19148,54,401
13,795,19149,54,401
13,795,19134,1,401
13,795,19135,1,401
13,795,19136,1,401
13,795,20263,11,401
13,795,19137,1,401
13,795,19141,13,401
13,795,19142,13,401
13,795,19143,44,401
13,795,19144,6,401
39,796,19150,1,6
39,796,19165,67,6
39,796,19164,20,6
39,796,19163,20,6
39,796,19162,7,6
39,796,19161,6,6
39,796,19160,55,6
39,796,19159,88,6
39,796,19158,18,6
39,796,19157,18,6
39,796,19156,15,6
39,796,19155,13,6
39,796,19154,13,6
39,796,19153,11,6
39,796,19152,1,6
39,796,19151,1,6
58,797,19168,1,20
58,797,19169,11,20
58,797,19170,11,20
58,797,19171,13,20
58,797,19172,19,20
58,797,19173,45,20
58,797,19174,114,20
58,797,19175,25,20
58,797,19176,5,20
58,797,19177,5,20
58,797,19178,51,20
58,797,19179,8,20
58,797,19180,51,20
58,797,19181,6,20
58,797,19182,23,20
58,797,19183,37,20
58,797,20266,7,20
58,797,20265,114,20
58,797,20264,13,20
58,797,19184,7,20
58,797,19185,23,20
58,797,19186,7,20
58,797,19187,6,20
58,797,19188,44,20
58,797,19189,7,20
58,797,19190,5,20
58,797,19166,1,20
58,797,19167,1,20
14,798,19209,5,162
14,798,19191,1,162
14,798,19192,1,162
14,798,19193,1,162
14,798,19194,1,162
14,798,19195,11,162
14,798,19196,11,162
14,798,19197,12,162
14,798,19198,13,162
14,798,19199,14,162
14,798,19200,6,162
14,798,19201,6,162
14,798,19202,6,162
14,798,19203,22,162
14,798,19204,5,162
14,798,19205,5,162
14,798,19206,69,162
14,798,19207,22,162
14,798,19208,22,162
14,798,19210,98,162
14,798,19211,54,162
14,798,19212,54,162
14,798,19213,54,162
25,799,19214,1,8
25,799,19224,2,8
25,799,19231,54,8
25,799,19219,13,8
25,799,19220,14,8
25,799,19221,14,8
25,799,19222,15,8
25,799,19230,54,8
25,799,19229,3,8
25,799,19228,6,8
25,799,19227,51,8
25,799,19215,1,8
25,799,19226,44,8
25,799,19225,5,8
25,799,19223,2,8
25,799,19218,12,8
25,799,19217,11,8
25,799,19216,1,8
19,800,20234,22,223
19,800,19264,3,223
19,800,19263,5,223
19,800,19262,23,223
19,800,19261,48,223
19,800,19260,67,223
19,800,19259,3,223
19,800,19258,3,223
19,800,19257,5,223
19,800,19256,22,223
19,800,19255,31,223
19,800,19254,8,223
19,800,19253,31,223
19,800,19252,20,223
19,800,19251,20,223
19,800,19250,17,223
19,800,19249,17,223
19,800,19248,16,223
19,800,19247,16,223
19,800,19246,14,223
19,800,19245,13,223
19,800,19244,13,223
19,800,19243,11,223
19,800,19242,1,223
19,800,20216,1,223
19,800,20232,31,223
19,800,20233,31,223
19,800,20235,3,223
19,800,20236,48,223
19,800,20237,23,223
19,800,20217,1,223
19,800,20218,1,223
19,800,20219,1,223
19,800,20220,1,223
19,800,20221,1,223
19,800,20222,11,223
19,800,20223,14,223
19,800,20224,14,223
19,800,20225,14,223
19,800,20226,17,223
19,800,20227,17,223
19,800,20228,20,223
19,800,20229,20,223
19,800,20230,31,223
19,800,20231,8,223
19,800,19241,1,223
19,800,19240,1,223
19,800,19239,1,223
19,800,19238,1,223
19,800,19237,1,223
19,800,19236,1,223
19,800,19235,1,223
19,800,19234,1,223
19,800,19233,1,223
19,800,19232,1,223
13,801,19273,5,401
13,801,19272,80,401
13,801,19271,12,401
13,801,20238,11,401
13,801,19270,11,401
13,801,19265,1,401
13,801,19266,1,401
13,801,19267,11,401
13,801,19268,11,401
13,801,19269,11,401
13,801,19278,42,401
13,801,19277,5,401
13,801,19276,5,401
13,801,19275,5,401
13,801,19274,22,401
55,802,19280,1,88
55,802,19279,1,88
55,802,19298,5,88
55,802,19299,7,88
55,802,19300,54,88
55,802,19284,15,88
55,802,19286,5,88
55,802,19285,109,88
55,802,19287,5,88
55,802,19288,6,88
55,802,19289,5,88
55,802,19290,7,88
55,802,19283,13,88
55,802,19291,48,88
55,802,19292,5,88
55,802,19293,86,88
55,802,19294,5,88
55,802,19295,5,88
55,802,19296,5,88
55,802,19297,5,88
55,802,19282,11,88
55,802,19281,11,88
9,803,19325,3,153
9,803,19301,1,153
9,803,19302,1,153
9,803,19303,11,153
9,803,19304,11,153
9,803,19305,13,153
9,803,19306,13,153
9,803,19307,13,153
9,803,19308,14,153
9,803,19309,14,153
9,803,19310,15,153
9,803,19311,16,153
9,803,19312,17,153
9,803,19313,18,153
9,803,19314,55,153
9,803,19315,125,153
9,803,19316,109,153
9,803,19317,69,153
9,803,19318,22,153
9,803,19319,7,153
9,803,19320,3,153
9,803,19321,5,153
9,803,19322,3,153
9,803,19323,5,153
9,803,19324,5,153
9,803,19326,5,153
9,803,19327,5,153
9,803,19328,44,153
9,803,19329,5,153
9,803,19330,5,153
9,803,19331,54,153
9,803,19332,54,153
9,803,20239,3,153
9,803,20240,5,153
20,804,19349,7,578
20,804,19335,1,578
20,804,19336,1,578
20,804,19337,1,578
20,804,19338,11,578
20,804,19339,11,578
20,804,19340,11,578
20,804,19341,12,578
20,804,19351,67,578
20,804,19350,95,578
20,804,19352,22,578
20,804,19348,36,578
20,804,19347,95,578
20,804,19342,12,578
20,804,19343,38,578
20,804,19344,20,578
20,804,20241,1,578
20,804,19333,1,578
20,804,19334,1,578
20,804,19345,36,578
20,804,19346,5,578
20,804,19355,54,578
20,804,19354,54,578
20,804,19353,3,578
66,805,19360,12,551
66,805,19361,12,551
66,805,19362,15,551
66,805,19363,18,551
66,805,19364,69,551
66,805,19365,5,551
66,805,19366,44,551
66,805,19367,94,551
66,805,19368,94,551
66,805,19369,7,551
66,805,19370,8,551
66,805,19371,48,551
66,805,19372,3,551
66,805,19356,1,551
66,805,19357,1,551
66,805,19358,11,551
66,805,19359,12,551
14,806,19393,81,162
14,806,19373,1,162
14,806,19374,11,162
14,806,19375,12,162
14,806,19376,13,162
14,806,19377,15,162
14,806,19378,15,162
14,806,19379,15,162
14,806,19380,16,162
14,806,19381,16,162
14,806,19382,19,162
14,806,19383,88,162
14,806,19384,5,162
14,806,19385,8,162
14,806,19386,3,162
14,806,19387,22,162
14,806,19388,7,162
14,806,19389,6,162
14,806,19390,5,162
14,806,19391,7,162
14,806,19392,5,162
14,806,20242,12,162
67,807,19408,7,85
67,807,19407,5,85
67,807,19406,6,85
67,807,19394,1,85
67,807,20243,5,85
67,807,19405,98,85
67,807,19404,5,85
67,807,19403,23,85
67,807,19402,55,85
67,807,19401,16,85
67,807,19400,16,85
67,807,19399,14,85
67,807,19398,14,85
67,807,19397,11,85
67,807,19396,11,85
67,807,19395,1,85
67,807,19412,8,85
67,807,19413,23,85
67,807,19410,23,85
67,807,19414,5,85
67,807,19415,3,85
67,807,19411,5,85
67,807,19409,94,85
25,808,19425,36,8
25,808,19427,7,8
25,808,19428,3,8
25,808,19429,6,8
25,808,19430,24,8
25,808,19416,1,8
25,808,19417,11,8
25,808,19418,11,8
25,808,19419,11,8
25,808,19431,36,8
25,808,19420,11,8
25,808,19421,13,8
25,808,20194,16,8
25,808,19422,16,8
25,808,19423,17,8
25,808,19424,88,8
25,808,19426,7,8
19,809,19444,5,223
19,809,19432,1,223
19,809,19433,1,223
19,809,19434,1,223
19,809,19435,1,223
19,809,19436,1,223
19,809,19437,1,223
19,809,19438,1,223
19,809,19439,1,223
19,809,19440,3,223
19,809,19441,17,223
19,809,19442,3,223
19,809,19443,88,223
19,809,19445,50,223
19,809,19446,121,223
19,809,19447,109,223
19,809,19448,117,223
19,809,19449,44,223
19,809,19450,44,223
19,809,19451,22,223
19,809,19452,7,223
19,809,19453,3,223
19,809,19454,25,223
19,809,19455,80,223
19,809,19456,121,223
19,809,19457,5,223
19,809,19458,3,223
19,809,19459,3,223
19,809,19460,95,223
19,809,19461,121,223
19,809,19462,44,223
19,809,19463,80,223
19,809,19464,3,223
19,809,20195,1,223
19,809,20196,1,223
19,809,20197,1,223
19,809,20198,3,223
19,809,20199,3,223
19,809,20200,88,223
19,809,20201,121,223
19,809,20202,109,223
19,809,20203,109,223
19,809,20204,117,223
19,809,20205,44,223
19,809,20206,44,223
19,809,20207,25,223
19,809,20208,25,223
39,810,19476,7,6
39,810,19472,16,6
39,810,19473,17,6
39,810,19474,37,6
39,810,19467,11,6
39,810,19477,62,6
39,810,19478,109,6
39,810,19479,7,6
39,810,19480,109,6
39,810,19471,14,6
39,810,19470,13,6
39,810,19469,12,6
39,810,19468,11,6
39,810,19481,68,6
39,810,19466,1,6
39,810,19482,5,6
39,810,19483,37,6
39,810,19475,5,6
39,810,20209,11,6
39,810,19465,1,6
13,811,20210,3,401
13,811,19501,8,401
13,811,19484,1,401
13,811,19485,1,401
13,811,19486,11,401
13,811,19487,11,401
13,811,19488,11,401
13,811,19489,11,401
13,811,19490,13,401
13,811,19491,13,401
13,811,19492,14,401
13,811,19493,16,401
13,811,19494,17,401
13,811,19495,3,401
13,811,19496,5,401
13,811,19497,5,401
13,811,19498,5,401
13,811,19499,37,401
13,811,19500,5,401
13,811,19502,5,401
13,811,19503,7,401
55,812,19523,67,88
55,812,19504,1,88
55,812,19505,1,88
55,812,19506,1,88
55,812,19507,1,88
55,812,19508,1,88
55,812,19509,1,88
55,812,19510,12,88
55,812,19511,14,88
55,812,19512,15,88
55,812,19513,15,88
55,812,19514,15,88
55,812,19515,17,88
55,812,19516,18,88
55,812,19517,88,88
55,812,19518,50,88
55,812,19519,5,88
55,812,19520,8,88
55,812,19521,24,88
55,812,19522,5,88
55,812,19524,7,88
55,812,19525,8,88
55,812,19526,5,88
55,812,19527,109,88
55,812,19528,80,88
9,813,19532,12,153
9,813,19533,13,153
9,813,19534,18,153
9,813,19535,18,153
9,813,19536,88,153
9,813,19537,45,153
9,813,19538,55,153
9,813,19539,20,153
9,813,19540,86,153
9,813,19541,109,153
9,813,19542,5,153
9,813,19543,25,153
9,813,19544,20,153
9,813,19545,8,153
9,813,19546,36,153
9,813,19547,8,153
9,813,19548,8,153
9,813,19549,48,153
9,813,19550,80,153
9,813,19551,109,153
9,813,19552,8,153
9,813,19553,10,153
9,813,19554,31,153
9,813,19555,69,153
9,813,19531,12,153
9,813,19530,1,153
9,813,19529,1,153
20,814,19584,31,578
20,814,19556,1,578
20,814,19557,1,578
20,814,19558,1,578
20,814,19559,1,578
20,814,19560,11,578
20,814,19561,11,578
20,814,19562,11,578
20,814,19563,11,578
20,814,19564,11,578
20,814,19565,11,578
20,814,19566,12,578
20,814,19567,12,578
20,814,19568,12,578
20,814,19569,12,578
20,814,19570,13,578
20,814,19571,14,578
20,814,19572,5,578
20,814,19573,5,578
20,814,19574,22,578
20,814,19575,43,578
20,814,19576,31,578
20,814,19577,31,578
20,814,19578,31,578
20,814,19579,6,578
20,814,19580,5,578
20,814,19581,22,578
20,814,19582,31,578
20,814,19583,31,578
20,814,19585,24,578
20,814,19586,5,578
20,814,19587,31,578
20,814,19588,31,578
20,814,19589,48,578
20,814,20211,11,578
20,814,20212,5,578
66,815,19592,1,551
66,815,19595,13,551
66,815,19591,1,551
66,815,19599,6,551
66,815,19596,13,551
66,815,19600,7,551
66,815,19601,5,551
66,815,19594,13,551
66,815,19593,11,551
66,815,20213,11,551
66,815,20214,5,551
66,815,19602,109,551
66,815,19590,1,551
66,815,19605,5,551
66,815,19606,5,551
66,815,19607,5,551
66,815,19608,20,551
66,815,19609,20,551
66,815,19603,51,551
66,815,19604,5,551
66,815,19597,111,551
66,815,19598,116,551
14,816,19621,88,162
14,816,19622,88,162
14,816,19623,53,162
14,816,19633,5,162
14,816,19634,37,162
14,816,19635,5,162
14,816,19636,5,162
14,816,19637,5,162
14,816,19639,5,162
14,816,19638,69,162
14,816,19625,112,162
14,816,19626,3,162
14,816,19627,60,162
14,816,19628,3,162
14,816,19629,5,162
14,816,19630,62,162
14,816,19631,62,162
14,816,19632,62,162
14,816,19610,1,162
14,816,19611,1,162
14,816,19612,11,162
14,816,19624,53,162
14,816,19616,14,162
14,816,19617,15,162
14,816,19613,11,162
14,816,19614,11,162
14,816,19615,13,162
14,816,19618,15,162
14,816,19619,18,162
14,816,20215,14,162
14,816,19620,18,162
66,817,19653,21,551
66,817,20190,121,551
66,817,19640,1,551
66,817,19641,1,551
66,817,19642,11,551
66,817,19643,12,551
66,817,19644,13,551
66,817,19645,14,551
66,817,19646,16,551
66,817,19647,17,551
66,817,19648,5,551
66,817,19649,121,551
66,817,19650,5,551
66,817,19651,54,551
66,817,19652,54,551
66,817,19654,121,551
66,817,19655,86,551
66,817,19656,86,551
66,817,19657,5,551
66,817,19658,95,551
66,817,19659,3,551
66,817,19660,121,551
19,818,19661,1,223
19,818,19662,1,223
19,818,19663,1,223
19,818,19664,1,223
19,818,19665,1,223
19,818,19666,1,223
19,818,19667,1,223
19,818,19668,1,223
19,818,19669,1,223
19,818,19670,1,223
19,818,19671,1,223
19,818,19672,1,223
19,818,19673,1,223
19,818,19674,1,223
19,818,19675,13,223
19,818,19676,17,223
19,818,19677,38,223
19,818,19678,53,223
19,818,19679,116,223
19,818,19680,116,223
19,818,19681,114,223
19,818,19682,44,223
19,818,19683,51,223
19,818,19684,51,223
19,818,19685,126,223
19,818,19686,24,223
19,818,19687,101,223
19,818,19688,43,223
19,818,19689,7,223
19,818,19690,126,223
19,818,19691,36,223
19,818,19693,94,223
19,818,19692,6,223
13,819,19697,11,401
13,819,19715,5,401
13,819,19714,86,401
13,819,19713,7,401
13,819,19712,20,401
13,819,19711,3,401
13,819,19710,3,401
13,819,19709,5,401
13,819,19708,16,401
13,819,19707,16,401
13,819,19706,15,401
13,819,19705,14,401
13,819,19704,14,401
13,819,19703,14,401
13,819,19702,13,401
13,819,19701,13,401
13,819,19700,13,401
13,819,19699,12,401
13,819,19698,12,401
13,819,19696,1,401
13,819,19695,1,401
13,819,19694,1,401
53,820,19729,80,81
53,820,19730,23,81
53,820,19731,8,81
53,820,19732,5,81
53,820,19733,5,81
53,820,19734,6,81
53,820,19735,5,81
53,820,20191,45,81
53,820,20192,23,81
53,820,19716,1,81
53,820,19717,11,81
53,820,19718,12,81
53,820,19719,13,81
53,820,19720,15,81
53,820,19721,17,81
53,820,19722,17,81
53,820,19723,17,81
53,820,19724,17,81
53,820,19725,19,81
53,820,19726,45,81
53,820,19727,111,81
53,820,19728,109,81
9,821,19760,5,153
9,821,19759,5,153
9,821,19758,80,153
9,821,19757,116,153
9,821,19756,88,153
9,821,19755,19,153
9,821,19754,19,153
9,821,19753,18,153
9,821,19752,17,153
9,821,19751,16,153
9,821,19750,16,153
9,821,19745,14,153
9,821,19746,14,153
9,821,19747,15,153
9,821,19748,15,153
9,821,19749,16,153
9,821,19767,54,153
9,821,19736,1,153
9,821,19737,11,153
9,821,19738,12,153
9,821,19739,12,153
9,821,19740,13,153
9,821,19741,13,153
9,821,19742,13,153
9,821,19743,13,153
9,821,19744,13,153
9,821,19766,23,153
9,821,19765,23,153
9,821,19764,8,153
9,821,19763,5,153
9,821,19762,5,153
9,821,19761,6,153
20,822,19796,23,578
20,822,19782,6,578
20,822,19780,3,578
20,822,19779,14,578
20,822,19778,14,578
20,822,19777,13,578
20,822,19776,13,578
20,822,19775,12,578
20,822,19774,12,578
20,822,19773,12,578
20,822,19772,11,578
20,822,19771,11,578
20,822,19770,1,578
20,822,19769,1,578
20,822,19768,1,578
20,822,19781,31,578
20,822,19783,5,578
20,822,19784,31,578
20,822,19785,80,578
20,822,19786,109,578
20,822,19787,31,578
20,822,19788,22,578
20,822,19789,51,578
20,822,19790,3,578
20,822,19791,6,578
20,822,19792,2,578
20,822,19793,6,578
20,822,19794,31,578
20,822,19795,31,578
20,822,19797,31,578
39,823,19802,13,6
39,823,20193,17,6
39,823,19815,109,6
39,823,19814,24,6
39,823,19813,10,6
39,823,19812,8,6
39,823,19811,5,6
39,823,19810,51,6
39,823,19809,62,6
39,823,19808,5,6
39,823,19807,67,6
39,823,19806,17,6
39,823,19805,16,6
39,823,19804,15,6
39,823,19803,13,6
39,823,19801,12,6
39,823,19800,1,6
39,823,19799,1,6
39,823,19798,1,6
14,824,19824,14,162
14,824,19837,22,162
14,824,19836,5,162
14,824,19835,5,162
14,824,19834,62,162
14,824,19833,5,162
14,824,19832,5,162
14,824,19831,22,162
14,824,19830,55,162
14,824,19829,19,162
14,824,19828,17,162
14,824,19827,16,162
14,824,19826,15,162
14,824,19825,15,162
14,824,19838,5,162
14,824,19823,14,162
14,824,19822,13,162
14,824,19821,11,162
14,824,19820,11,162
14,824,19819,1,162
14,824,19818,1,162
14,824,19817,1,162
14,824,19816,1,162
14,824,19850,81,162
14,824,19849,81,162
14,824,19848,81,162
14,824,19847,81,162
14,824,19846,81,162
14,824,19845,81,162
14,824,19844,81,162
14,824,19843,81,162
14,824,19842,81,162
14,824,19841,81,162
14,824,19840,81,162
14,824,19839,6,162
66,825,19867,121,551
66,825,19856,12,551
66,825,19868,80,551
66,825,19869,3,551
66,825,19855,12,551
66,825,19854,11,551
66,825,19853,1,551
66,825,19852,1,551
66,825,19851,1,551
66,825,19870,94,551
66,825,19871,69,551
66,825,19857,12,551
66,825,19858,12,551
66,825,19859,13,551
66,825,19860,13,551
66,825,19861,13,551
66,825,19862,14,551
66,825,19863,17,551
66,825,19864,45,551
66,825,19865,3,551
66,825,19866,3,551
19,826,19902,5,223
19,826,19904,7,223
19,826,19903,95,223
19,826,19901,7,223
19,826,19900,44,223
19,826,19899,109,223
19,826,19898,108,223
19,826,19897,121,223
19,826,19896,80,223
19,826,19895,25,223
19,826,19894,5,223
19,826,19893,5,223
19,826,19892,121,223
19,826,19891,42,223
19,826,19890,8,223
19,826,19889,42,223
19,826,19888,8,223
19,826,19887,109,223
19,826,19886,5,223
19,826,19885,3,223
19,826,19884,5,223
19,826,19883,5,223
19,826,19882,5,223
19,826,19881,31,223
19,826,19880,20,223
19,826,19879,127,223
19,826,19878,17,223
19,826,19877,1,223
19,826,19876,1,223
19,826,19875,1,223
19,826,19874,1,223
19,826,19873,1,223
19,826,19872,1,223
19,826,20185,1,223
13,827,19907,1,401
13,827,19908,12,401
13,827,19909,12,401
13,827,19910,13,401
13,827,19911,13,401
13,827,19912,14,401
13,827,19913,14,401
13,827,19905,1,401
13,827,19914,5,401
13,827,19915,21,401
13,827,19916,7,401
13,827,19917,7,401
13,827,19906,1,401
55,828,19930,7,88
55,828,19931,5,88
55,828,19932,5,88
55,828,19933,25,88
55,828,19934,5,88
55,828,19935,6,88
55,828,19936,5,88
55,828,19937,5,88
55,828,20186,1,88
55,828,20187,1,88
55,828,20188,115,88
55,828,19940,5,88
55,828,19938,5,88
55,828,19939,7,88
55,828,19918,1,88
55,828,19919,1,88
55,828,19920,13,88
55,828,19921,14,88
55,828,19922,14,88
55,828,19923,16,88
55,828,19924,16,88
55,828,19925,18,88
55,828,19926,45,88
55,828,19927,124,88
55,828,19928,115,88
55,828,19929,3,88
9,829,19941,1,153
9,829,19942,1,153
9,829,19960,21,153
9,829,19959,23,153
9,829,19958,5,153
9,829,19957,44,153
9,829,19956,6,153
9,829,19955,62,153
9,829,19954,8,153
9,829,19953,88,153
9,829,19952,19,153
9,829,19951,18,153
9,829,19950,17,153
9,829,19949,17,153
9,829,19948,16,153
9,829,19947,16,153
9,829,19946,16,153
9,829,19945,15,153
9,829,19944,13,153
9,829,19943,12,153
20,830,19976,3,578
20,830,19977,5,578
20,830,19968,11,578
20,830,19978,25,578
20,830,19979,6,578
20,830,19980,80,578
20,830,19981,5,578
20,830,19982,5,578
20,830,19969,12,578
20,830,19970,12,578
20,830,19971,13,578
20,830,19972,3,578
20,830,19973,5,578
20,830,19974,121,578
20,830,19975,51,578
20,830,19967,11,578
20,830,19966,11,578
20,830,19965,1,578
20,830,19964,1,578
20,830,19963,1,578
20,830,19961,1,578
20,830,19962,1,578
14,831,19992,5,162
14,831,19983,1,162
14,831,19984,1,162
14,831,19985,11,162
14,831,19986,11,162
14,831,19987,12,162
14,831,19988,16,162
14,831,19989,17,162
14,831,19990,18,162
14,831,19991,53,162
14,831,19993,5,162
14,831,19994,5,162
14,831,19995,80,162
14,831,19996,5,162
14,831,19997,25,162
14,831,19998,5,162
14,831,19999,94,162
14,831,20000,126,162
14,831,20001,121,162
14,831,20002,7,162
14,831,20003,54,162
14,831,20004,54,162
14,831,20189,11,162
67,832,20010,14,85
67,832,20019,5,85
67,832,20020,5,85
67,832,20021,3,85
67,832,20022,80,85
67,832,20023,5,85
67,832,20024,5,85
67,832,20018,36,85
67,832,20017,3,85
67,832,20016,5,85
67,832,20005,1,85
67,832,20015,80,85
67,832,20009,12,85
67,832,20014,88,85
67,832,20013,17,85
67,832,20012,17,85
67,832,20008,12,85
67,832,20007,1,85
67,832,20006,1,85
67,832,20011,16,85
9,833,20044,6,153
9,833,20045,126,153
9,833,20177,16,153
9,833,20178,6,153
9,833,20029,12,153
9,833,20028,12,153
9,833,20027,1,153
9,833,20026,1,153
9,833,20025,1,153
9,833,20030,13,153
9,833,20031,13,153
9,833,20032,15,153
9,833,20033,16,153
9,833,20034,16,153
9,833,20035,16,153
9,833,20036,44,153
9,833,20037,62,153
9,833,20038,60,153
9,833,20039,5,153
9,833,20040,7,153
9,833,20041,5,153
9,833,20042,8,153
9,833,20043,51,153
6,834,20050,15,7
6,834,20049,13,7
6,834,20048,12,7
6,834,20047,11,7
6,834,20046,1,7
6,834,20066,3,7
6,834,20065,5,7
6,834,20064,4,7
6,834,20063,3,7
6,834,20062,3,7
6,834,20061,3,7
6,834,20060,3,7
6,834,20059,3,7
6,834,20058,3,7
6,834,20057,3,7
6,834,20056,3,7
6,834,20055,3,7
6,834,20054,44,7
6,834,20053,109,7
6,834,20052,16,7
6,834,20051,16,7
19,835,20179,12,223
19,835,20070,11,223
19,835,20069,11,223
19,835,20068,11,223
19,835,20067,1,223
19,835,20071,12,223
19,835,20180,51,223
19,835,20099,44,223
19,835,20098,85,223
19,835,20097,67,223
19,835,20096,51,223
19,835,20095,126,223
19,835,20094,44,223
19,835,20093,51,223
19,835,20092,7,223
19,835,20091,70,223
19,835,20090,116,223
19,835,20089,20,223
19,835,20088,112,223
19,835,20087,53,223
19,835,20086,55,223
19,835,20085,45,223
19,835,20084,88,223
19,835,20083,88,223
19,835,20082,88,223
19,835,20081,18,223
19,835,20080,20,223
19,835,20079,16,223
19,835,20078,15,223
19,835,20077,15,223
