raceid,circuitid,alt,resultid,statusid
1020,10,103,24413,1
1020,10,103,24414,1
1020,10,103,24415,1
1020,10,103,24416,1
1020,10,103,24417,1
1020,10,103,24418,1
1020,10,103,24419,4
1020,10,103,24420,3
1020,10,103,24421,3
1020,10,103,24422,3
1020,10,103,24423,75
1020,10,103,24424,43
1020,10,103,24425,20
1021,11,264,24426,1
1021,11,264,24427,1
1021,11,264,24428,1
1021,11,264,24429,1
1021,11,264,24430,11
1021,11,264,24431,11
1021,11,264,24432,11
1021,11,264,24433,11
1021,11,264,24434,11
1021,11,264,24435,11
1021,11,264,24436,11
1021,11,264,24437,11
1021,11,264,24438,11
1021,11,264,24439,11
1021,11,264,24440,12
1021,11,264,24441,12
1021,11,264,24442,12
1021,11,264,24443,12
1021,11,264,24444,13
1021,11,264,24445,34
1022,13,401,24446,1
1022,13,401,24447,1
1022,13,401,24448,1
1022,13,401,24449,1
1022,13,401,24450,1
1022,13,401,24451,1
1022,13,401,24452,1
1022,13,401,24453,1
1022,13,401,24454,1
1022,13,401,24455,1
1022,13,401,24456,5
1022,13,401,24457,11
1022,13,401,24458,11
1022,13,401,24459,11
1022,13,401,24460,11
1022,13,401,24461,11
1022,13,401,24462,11
1022,13,401,24463,3
1022,13,401,24464,75
1022,13,401,24465,3
1023,14,162,24466,1
1023,14,162,24467,1
1023,14,162,24468,1
1023,14,162,24469,1
1023,14,162,24470,1
1023,14,162,24471,1
1023,14,162,24472,1
1023,14,162,24473,1
1023,14,162,24474,11
1023,14,162,24475,11
1023,14,162,24476,11
1023,14,162,24477,11
1023,14,162,24478,11
1023,14,162,24479,11
1023,14,162,24480,11
1023,14,162,24481,11
1023,14,162,24482,12
1023,14,162,24483,9
1023,14,162,24484,5
1023,14,162,24485,36
1024,15,18,24486,1
1024,15,18,24487,1
1024,15,18,24488,1
1024,15,18,24489,1
1024,15,18,24490,1
1024,15,18,24491,1
1024,15,18,24492,1
1024,15,18,24493,1
1024,15,18,24494,1
1024,15,18,24495,1
1024,15,18,24496,1
1024,15,18,24497,1
1024,15,18,24498,1
1024,15,18,24499,1
1024,15,18,24500,1
1024,15,18,24501,1
1024,15,18,24502,1
1024,15,18,24503,4
1024,15,18,24504,5
1024,15,18,24505,4
1025,71,2,24506,1
1025,71,2,24507,1
1025,71,2,24508,1
1025,71,2,24509,1
1025,71,2,24510,1
1025,71,2,24511,1
1025,71,2,24512,1
1025,71,2,24513,1
1025,71,2,24514,1
1025,71,2,24515,1
1025,71,2,24516,1
1025,71,2,24517,1
1025,71,2,24518,1
1025,71,2,24519,1
1025,71,2,24520,1
1025,71,2,24521,23
1025,71,2,24522,23
1025,71,2,24523,75
1025,71,2,24524,4
1025,71,2,24525,4
1026,22,45,24526,1
1026,22,45,24527,1
1026,22,45,24528,1
1026,22,45,24529,1
1026,22,45,24530,1
1026,22,45,24531,11
1026,22,45,24532,11
1026,22,45,24533,11
1026,22,45,24534,11
1026,22,45,24535,11
1026,22,45,24536,11
1026,22,45,24537,11
1026,22,45,24538,11
1026,22,45,24539,11
1026,22,45,24540,11
1026,22,45,24541,12
1026,22,45,24542,12
1026,22,45,24543,23
1026,22,45,24544,2
1026,22,45,24545,2
1027,32,2227,24546,1
1027,32,2227,24547,1
1027,32,2227,24548,1
1027,32,2227,24549,1
1027,32,2227,24550,1
1027,32,2227,24551,1
1027,32,2227,24552,1
1027,32,2227,24553,1
1027,32,2227,24554,11
1027,32,2227,24555,11
1027,32,2227,24556,11
1027,32,2227,24557,11
1027,32,2227,24558,11
1027,32,2227,24559,11
1027,32,2227,24560,12
1027,32,2227,24561,12
1027,32,2227,24562,12
1027,32,2227,24563,12
1027,32,2227,24564,25
1027,32,2227,24565,54
1031,70,678,24626,1
1028,69,161,24566,1
1028,69,161,24567,1
1028,69,161,24568,1
1028,69,161,24569,1
1028,69,161,24570,1
1028,69,161,24571,1
1028,69,161,24572,1
1028,69,161,24573,11
1028,69,161,24574,11
1028,69,161,24575,11
1028,69,161,24576,11
1028,69,161,24577,11
1028,69,161,24578,11
1028,69,161,24579,11
1028,69,161,24580,11
1028,69,161,24581,22
1028,69,161,24582,12
1028,69,161,24583,23
1028,69,161,24584,44
1028,69,161,24585,22
1029,18,785,24586,1
1029,18,785,24587,1
1029,18,785,24588,1
1029,18,785,24589,1
1029,18,785,24590,1
1029,18,785,24591,1
1029,18,785,24592,1
1029,18,785,24593,1
1029,18,785,24594,1
1029,18,785,24595,1
1029,18,785,24596,1
1029,18,785,24597,1
1029,18,785,24598,1
1029,18,785,24599,1
1029,18,785,24600,1
1029,18,785,24601,11
1029,18,785,24602,4
1029,18,785,24603,4
1029,18,785,24604,22
1029,18,785,24605,131
1030,24,3,24606,1
1030,24,3,24607,1
1030,24,3,24608,1
1030,24,3,24609,1
1030,24,3,24610,1
1030,24,3,24611,1
1030,24,3,24612,11
1030,24,3,24613,11
1030,24,3,24614,11
1030,24,3,24615,11
1030,24,3,24616,11
1030,24,3,24617,11
1030,24,3,24618,11
1030,24,3,24619,11
1030,24,3,24620,11
1030,24,3,24621,11
1030,24,3,24622,11
1030,24,3,24623,12
1030,24,3,24624,12
1030,24,3,24625,23
1031,70,678,24627,1
1031,70,678,24628,1
1031,70,678,24629,1
1031,70,678,24630,1
1031,70,678,24631,1
1031,70,678,24632,1
1031,70,678,24633,1
1031,70,678,24634,1
1031,70,678,24635,1
1031,70,678,24636,1
1031,70,678,24637,22
1031,70,678,24638,40
1031,70,678,24639,36
1031,70,678,24640,32
1031,70,678,24641,23
1031,70,678,24642,23
1031,70,678,24643,5
1031,70,678,24644,25
1031,70,678,24645,40
1032,70,678,24646,1
1032,70,678,24647,1
1032,70,678,24648,1
1032,70,678,24649,1
1032,70,678,24650,1
1032,70,678,24651,1
1032,70,678,24652,1
1032,70,678,24653,1
1032,70,678,24654,11
1032,70,678,24655,11
1032,70,678,24656,11
1032,70,678,24657,11
1032,70,678,24658,11
1032,70,678,24659,11
1032,70,678,24660,11
1032,70,678,24661,12
1032,70,678,24662,12
1032,70,678,24663,25
1032,70,678,24664,130
1032,70,678,24665,130
1033,11,264,24666,1
1033,11,264,24667,1
1033,11,264,24668,1
1033,11,264,24669,1
1033,11,264,24670,1
1033,11,264,24671,11
1033,11,264,24672,11
1033,11,264,24673,11
1033,11,264,24674,11
1033,11,264,24675,11
1033,11,264,24676,11
1033,11,264,24677,11
1033,11,264,24678,11
1033,11,264,24679,11
1033,11,264,24680,11
1033,11,264,24681,11
1033,11,264,24682,11
1033,11,264,24683,11
1033,11,264,24684,15
1033,11,264,24685,5
1034,9,153,24686,1
1034,9,153,24687,1
1034,9,153,24688,1
1034,9,153,24689,1
1034,9,153,24690,1
1034,9,153,24691,1
1034,9,153,24692,1
1034,9,153,24693,1
1034,9,153,24694,1
1034,9,153,24695,1
1034,9,153,24696,1
1034,9,153,24697,1
1034,9,153,24698,1
1034,9,153,24699,1
1034,9,153,24700,1
1034,9,153,24701,1
1034,9,153,24702,11
1034,9,153,24703,3
1034,9,153,24704,4
1034,9,153,24705,131
1035,9,153,24706,1
1035,9,153,24707,1
1035,9,153,24708,1
1035,9,153,24709,1
1035,9,153,24710,1
1035,9,153,24711,1
1035,9,153,24712,1
1035,9,153,24713,1
1035,9,153,24714,1
1035,9,153,24715,1
1035,9,153,24716,1
1035,9,153,24717,1
1035,9,153,24718,1
1035,9,153,24719,11
1035,9,153,24720,11
1035,9,153,24721,11
1035,9,153,24722,11
1035,9,153,24723,11
1035,9,153,24724,11
1035,9,153,24725,31
1036,4,109,24726,1
1036,4,109,24727,1
1036,4,109,24728,1
1036,4,109,24729,11
1036,4,109,24730,11
1036,4,109,24731,11
1036,4,109,24732,11
1036,4,109,24733,11
1036,4,109,24734,11
1036,4,109,24735,11
1036,4,109,24736,11
1036,4,109,24737,11
1036,4,109,24738,11
1036,4,109,24739,11
1036,4,109,24740,11
1036,4,109,24741,11
1036,4,109,24742,11
1036,4,109,24743,12
1036,4,109,24744,12
1036,4,109,24745,40
1037,13,401,24746,1
1037,13,401,24747,1
1037,13,401,24748,1
1037,13,401,24749,1
1037,13,401,24750,1
1037,13,401,24751,1
1037,13,401,24752,1
1037,13,401,24753,1
1037,13,401,24754,1
1037,13,401,24755,1
1037,13,401,24756,1
1037,13,401,24757,1
1037,13,401,24758,1
1037,13,401,24759,1
1037,13,401,24760,1
1037,13,401,24761,1
1037,13,401,24762,1
1037,13,401,24763,3
1037,13,401,24764,138
1037,13,401,24765,43
1038,14,162,24766,1
1038,14,162,24767,1
1038,14,162,24768,1
1038,14,162,24769,1
1038,14,162,24770,1
1038,14,162,24771,1
1038,14,162,24772,1
1038,14,162,24773,1
1038,14,162,24774,1
1038,14,162,24775,1
1038,14,162,24776,1
1038,14,162,24777,1
1038,14,162,24778,1
1038,14,162,24779,1
1038,14,162,24780,1
1038,14,162,24781,1
1038,14,162,24782,131
1038,14,162,24783,3
1038,14,162,24784,131
1038,14,162,24785,23
1039,76,255,24786,1
1039,76,255,24787,1
1039,76,255,24788,1
1039,76,255,24789,1
1039,76,255,24790,1
1039,76,255,24791,1
1039,76,255,24792,1
1039,76,255,24793,1
1039,76,255,24794,1
1039,76,255,24795,1
1039,76,255,24796,1
1039,76,255,24797,1
1039,76,255,24798,29
1039,76,255,24799,23
1039,76,255,24800,4
1039,76,255,24801,4
1039,76,255,24802,4
1039,76,255,24803,4
1039,76,255,24804,4
1039,76,255,24805,4
1040,71,2,24806,1
1040,71,2,24807,1
1040,71,2,24808,1
1040,71,2,24809,1
1040,71,2,24810,1
1040,71,2,24811,1
1040,71,2,24812,1
1040,71,2,24813,1
1040,71,2,24814,1
1040,71,2,24815,1
1040,71,2,24816,11
1040,71,2,24817,11
1040,71,2,24818,11
1040,71,2,24819,11
1040,71,2,24820,11
1040,71,2,24821,11
1040,71,2,24822,11
1040,71,2,24823,11
1040,71,2,24824,3
1040,71,2,24825,4
1041,20,578,24826,1
1041,20,578,24827,1
1041,20,578,24828,1
1041,20,578,24829,1
1041,20,578,24830,1
1041,20,578,24831,1
1041,20,578,24832,1
1041,20,578,24833,1
1041,20,578,24834,1
1041,20,578,24835,1
1041,20,578,24836,1
1041,20,578,24837,1
1041,20,578,24838,1
1041,20,578,24839,1
1041,20,578,24840,1
1041,20,578,24841,131
1041,20,578,24842,21
1041,20,578,24843,6
1041,20,578,24844,131
1041,20,578,24845,4
1042,75,108,24846,1
1042,75,108,24847,1
1042,75,108,24848,1
1042,75,108,24849,1
1042,75,108,24850,11
1042,75,108,24851,11
1042,75,108,24852,11
1042,75,108,24853,11
1042,75,108,24854,11
1042,75,108,24855,11
1042,75,108,24856,11
1042,75,108,24857,11
1042,75,108,24858,11
1042,75,108,24859,11
1042,75,108,24860,11
1042,75,108,24861,11
1042,75,108,24862,11
1042,75,108,24863,12
1042,75,108,24864,12
1042,75,108,24865,130
1043,21,37,24866,1
1043,21,37,24867,1
1043,21,37,24868,1
1043,21,37,24869,1
1043,21,37,24870,1
1043,21,37,24871,1
1043,21,37,24872,1
1043,21,37,24873,1
1043,21,37,24874,1
1043,21,37,24875,1
1043,21,37,24876,1
1043,21,37,24877,1
1043,21,37,24878,1
1043,21,37,24879,1
1043,21,37,24880,1
1043,21,37,24881,3
1043,21,37,24882,29
1043,21,37,24883,139
1043,21,37,24884,6
1043,21,37,24885,34
1044,5,130,24886,1
1044,5,130,24887,1
1044,5,130,24888,1
1044,5,130,24889,1
1044,5,130,24890,1
1044,5,130,24891,1
1044,5,130,24892,1
1044,5,130,24893,1
1044,5,130,24894,1
1044,5,130,24895,1
1044,5,130,24896,11
1044,5,130,24897,11
1044,5,130,24898,11
1044,5,130,24899,11
1044,5,130,24900,11
1044,5,130,24901,11
1044,5,130,24902,54
1044,5,130,24903,130
1044,5,130,24904,130
1044,5,130,24905,6
1045,3,7,24906,1
1045,3,7,24907,1
1045,3,7,24908,1
1045,3,7,24909,1
1045,3,7,24910,1
1045,3,7,24911,1
1045,3,7,24912,1
1045,3,7,24913,1
1045,3,7,24914,1
1045,3,7,24915,11
1045,3,7,24916,11
1045,3,7,24917,11
1045,3,7,24918,11
1045,3,7,24919,11
1045,3,7,24920,11
1045,3,7,24921,11
1045,3,7,24922,11
1045,3,7,24923,5
1045,3,7,24924,4
1045,3,7,24925,4
1046,3,7,24926,1
1046,3,7,24927,1
1046,3,7,24928,1
1046,3,7,24929,1
1046,3,7,24930,1
1046,3,7,24931,1
1046,3,7,24932,1
1046,3,7,24933,1
1046,3,7,24934,1
1046,3,7,24935,1
1046,3,7,24936,1
1046,3,7,24937,1
1046,3,7,24938,1
1046,3,7,24939,1
1046,3,7,24940,1
1046,3,7,24941,1
1046,3,7,24942,1
1046,3,7,24943,5
1046,3,7,24944,3
1046,3,7,24945,4
1047,24,3,24946,1
1047,24,3,24947,1
1047,24,3,24948,1
1047,24,3,24949,1
1047,24,3,24950,1
1047,24,3,24951,1
1047,24,3,24952,1
1047,24,3,24953,1
1047,24,3,24954,1
1047,24,3,24955,1
1047,24,3,24956,11
1047,24,3,24957,11
1047,24,3,24958,11
1047,24,3,24959,11
1047,24,3,24960,11
1047,24,3,24961,11
1047,24,3,24962,11
1047,24,3,24963,11
1047,24,3,24964,12
1047,24,3,24965,7
1052,3,7,24966,1
1052,3,7,24967,1
1052,3,7,24968,1
1052,3,7,24969,1
1052,3,7,24970,1
1052,3,7,24971,1
1052,3,7,24972,1
1052,3,7,24973,1
1052,3,7,24974,1
1052,3,7,24975,1
1052,3,7,24976,1
1052,3,7,24977,11
1052,3,7,24978,11
1052,3,7,24979,11
1052,3,7,24980,11
1052,3,7,24981,11
1052,3,7,24982,31
1052,3,7,24983,31
1052,3,7,24984,23
1052,3,7,24985,3
1053,21,37,24986,1
1053,21,37,24987,1
1053,21,37,24988,1
1053,21,37,24989,1
1053,21,37,24990,1
1053,21,37,24991,1
1053,21,37,24992,1
1053,21,37,24993,1
1053,21,37,24994,1
1053,21,37,24995,1
1053,21,37,24996,1
1053,21,37,24997,1
1053,21,37,24998,1
1053,21,37,24999,11
1053,21,37,25000,6
1053,21,37,25001,12
1053,21,37,25002,12
1053,21,37,25003,4
1053,21,37,25004,4
1053,21,37,25005,4
1054,75,108,25006,1
1054,75,108,25007,1
1054,75,108,25008,1
1054,75,108,25009,1
1054,75,108,25010,1
1054,75,108,25011,1
1054,75,108,25012,1
1054,75,108,25013,1
1054,75,108,25014,1
1054,75,108,25015,1
1054,75,108,25016,1
1054,75,108,25017,11
1054,75,108,25018,11
1054,75,108,25019,11
1054,75,108,25020,11
1054,75,108,25021,11
1054,75,108,25022,12
1054,75,108,25023,12
1054,75,108,25024,12
1054,75,108,25025,130
1055,4,109,25026,1
1055,4,109,25027,1
1055,4,109,25028,1
1055,4,109,25029,1
1055,4,109,25030,1
1055,4,109,25031,1
1055,4,109,25032,1
1055,4,109,25033,11
1055,4,109,25034,11
1055,4,109,25035,11
1055,4,109,25036,11
1055,4,109,25037,11
1055,4,109,25038,11
1055,4,109,25039,11
1055,4,109,25040,11
1055,4,109,25041,11
1055,4,109,25042,11
1055,4,109,25043,12
1055,4,109,25044,12
1055,4,109,25045,10
1056,6,7,25047,1
1056,6,7,25046,1
1056,6,7,25048,1
1056,6,7,25049,1
1056,6,7,25050,1
1056,6,7,25051,1
1056,6,7,25052,1
1056,6,7,25053,11
1056,6,7,25054,11
1056,6,7,25055,11
1056,6,7,25056,11
1056,6,7,25057,11
1056,6,7,25058,11
1056,6,7,25059,11
1056,6,7,25060,11
1056,6,7,25061,11
1056,6,7,25062,13
1056,6,7,25063,13
1056,6,7,25064,61
1056,6,7,25065,30
1057,73,-7,25066,1
1057,73,-7,25067,1
1057,73,-7,25068,1
1057,73,-7,25069,1
1057,73,-7,25070,1
1057,73,-7,25071,1
1057,73,-7,25072,1
1057,73,-7,25073,1
1057,73,-7,25074,1
1057,73,-7,25075,1
1057,73,-7,25076,1
1057,73,-7,25077,1
1057,73,-7,25078,1
1057,73,-7,25079,1
1057,73,-7,25080,1
1057,73,-7,25081,1
1057,73,-7,25082,6
1057,73,-7,25083,3
1057,73,-7,25084,3
1057,73,-7,25085,101
1059,34,432,25086,1
1059,34,432,25087,1
1059,34,432,25088,1
1059,34,432,25089,1
1059,34,432,25090,1
1059,34,432,25091,1
1059,34,432,25092,1
1059,34,432,25093,1
1059,34,432,25094,1
1059,34,432,25095,1
1059,34,432,25096,1
1059,34,432,25097,11
1059,34,432,25098,11
1059,34,432,25099,11
1059,34,432,25100,11
1059,34,432,25101,11
1059,34,432,25102,11
1059,34,432,25103,11
1059,34,432,25104,11
1059,34,432,25105,11
1058,70,678,25106,1
1058,70,678,25107,1
1058,70,678,25108,1
1058,70,678,25109,1
1058,70,678,25110,11
1058,70,678,25111,11
1058,70,678,25112,11
1058,70,678,25113,11
1058,70,678,25114,11
1058,70,678,25115,11
1058,70,678,25116,11
1058,70,678,25117,11
1058,70,678,25118,11
1058,70,678,25119,11
1058,70,678,25120,11
1058,70,678,25121,12
1058,70,678,25122,13
1058,70,678,25123,13
1058,70,678,25124,5
1058,70,678,25125,4
1060,70,678,25126,1
1060,70,678,25127,1
1060,70,678,25128,1
1060,70,678,25129,1
1060,70,678,25130,1
1060,70,678,25131,1
1060,70,678,25132,1
1060,70,678,25133,1
1060,70,678,25134,1
1060,70,678,25135,11
1060,70,678,25136,11
1060,70,678,25137,11
1060,70,678,25138,11
1060,70,678,25139,11
1060,70,678,25140,11
1060,70,678,25141,11
1060,70,678,25142,4
1060,70,678,25143,12
1060,70,678,25144,12
1060,70,678,25145,4
1061,9,153,25146,1
1061,9,153,25147,1
1061,9,153,25148,1
1061,9,153,25149,1
1061,9,153,25150,1
1061,9,153,25151,1
1061,9,153,25152,1
1061,9,153,25153,1
1061,9,153,25154,1
1061,9,153,25155,1
1061,9,153,25156,1
1061,9,153,25157,11
1061,9,153,25158,11
1061,9,153,25159,11
1061,9,153,25160,11
1061,9,153,25161,11
1061,9,153,25162,11
1061,9,153,25163,11
1061,9,153,25164,31
1061,9,153,25165,4
1062,11,264,25166,1
1062,11,264,25167,1
1062,11,264,25168,1
1062,11,264,25169,1
1062,11,264,25170,1
1062,11,264,25171,1
1062,11,264,25172,1
1062,11,264,25173,1
1062,11,264,25174,1
1062,11,264,25175,11
1062,11,264,25176,11
1062,11,264,25177,11
1062,11,264,25178,11
1062,11,264,25179,4
1062,11,264,25180,4
1062,11,264,25181,4
1062,11,264,25182,4
1062,11,264,25183,4
1062,11,264,25184,4
1062,11,264,25185,2
1063,13,401,25186,1
1063,13,401,25187,1
1063,13,401,25188,1
1063,13,401,25189,1
1063,13,401,25190,1
1063,13,401,25191,1
1063,13,401,25192,1
1063,13,401,25193,1
1063,13,401,25194,1
1063,13,401,25195,1
1063,13,401,25196,1
1063,13,401,25197,1
1063,13,401,25198,1
1063,13,401,25199,1
1063,13,401,25200,1
1063,13,401,25201,1
1063,13,401,25202,1
1063,13,401,25203,1
1063,13,401,25204,1
1063,13,401,25205,1
1064,39,6,25206,1
1064,39,6,25207,1
1064,39,6,25208,1
1064,39,6,25209,11
1064,39,6,25210,11
1064,39,6,25211,11
1064,39,6,25212,11
1064,39,6,25213,11
1064,39,6,25214,11
1064,39,6,25215,11
1064,39,6,25216,11
1064,39,6,25217,12
1064,39,6,25218,12
1064,39,6,25219,12
1064,39,6,25220,12
1064,39,6,25221,12
1064,39,6,25222,6
1064,39,6,25223,13
1064,39,6,25224,131
1064,39,6,25225,9
1065,14,162,25226,1
1065,14,162,25227,1
1065,14,162,25228,1
1065,14,162,25229,1
1065,14,162,25230,1
1065,14,162,25231,1
1065,14,162,25232,1
1065,14,162,25233,1
1065,14,162,25234,1
1065,14,162,25235,1
1065,14,162,25236,1
1065,14,162,25237,1
1065,14,162,25238,1
1065,14,162,25239,1
1065,14,162,25240,1
1065,14,162,25241,131
1065,14,162,25242,4
1065,14,162,25243,4
1065,14,162,25244,22
1065,14,162,25245,23
1066,71,2,25246,1
1066,71,2,25247,1
1066,71,2,25248,1
1066,71,2,25249,1
1066,71,2,25250,1
1066,71,2,25251,1
1066,71,2,25252,1
1066,71,2,25253,1
1066,71,2,25254,1
1066,71,2,25255,1
1066,71,2,25256,1
1066,71,2,25257,11
1066,71,2,25258,11
1066,71,2,25259,11
1066,71,2,25260,11
1066,71,2,25261,11
1066,71,2,25262,11
1066,71,2,25263,12
1066,71,2,25264,3
1066,71,2,25265,44
1067,5,130,25266,1
1067,5,130,25267,1
1067,5,130,25268,1
1067,5,130,25269,1
1067,5,130,25270,1
1067,5,130,25271,1
1067,5,130,25272,1
1067,5,130,25273,1
1067,5,130,25274,1
1067,5,130,25275,11
1067,5,130,25276,11
1067,5,130,25277,11
1067,5,130,25278,11
1067,5,130,25279,11
1067,5,130,25280,11
1067,5,130,25281,11
1067,5,130,25282,11
1067,5,130,25283,11
1067,5,130,25284,12
1067,5,130,25285,12
1069,69,161,25286,1
1069,69,161,25287,1
1069,69,161,25288,1
1069,69,161,25289,1
1069,69,161,25290,1
1069,69,161,25291,1
1069,69,161,25292,1
1069,69,161,25293,1
1069,69,161,25294,11
1069,69,161,25295,11
1069,69,161,25296,11
1069,69,161,25297,11
1069,69,161,25298,11
1069,69,161,25299,11
1069,69,161,25300,11
1069,69,161,25301,12
1069,69,161,25302,12
1069,69,161,25303,65
1069,69,161,25304,26
1069,69,161,25305,22
1070,32,2227,25306,1
1070,32,2227,25307,1
1070,32,2227,25308,1
1070,32,2227,25309,1
1070,32,2227,25310,1
1070,32,2227,25311,11
1070,32,2227,25312,11
1070,32,2227,25313,11
1070,32,2227,25314,11
1070,32,2227,25315,11
1070,32,2227,25316,11
1070,32,2227,25317,11
1070,32,2227,25318,11
1070,32,2227,25319,12
1070,32,2227,25320,12
1070,32,2227,25321,12
1070,32,2227,25322,12
1070,32,2227,25323,13
1070,32,2227,25324,4
1070,32,2227,25325,4
1071,18,785,25326,1
1071,18,785,25327,1
1071,18,785,25328,1
1071,18,785,25329,1
1071,18,785,25330,1
1071,18,785,25331,1
1071,18,785,25332,11
1071,18,785,25333,11
1071,18,785,25334,11
1071,18,785,25335,11
1071,18,785,25336,11
1071,18,785,25337,11
1071,18,785,25338,11
1071,18,785,25339,11
1071,18,785,25340,11
1071,18,785,25341,11
1071,18,785,25342,12
1071,18,785,25343,12
1071,18,785,25344,75
1071,18,785,25345,130
1051,78,12,25346,1
1051,78,12,25347,1
1051,78,12,25348,1
1051,78,12,25349,1
1051,78,12,25350,1
1051,78,12,25351,1
1051,78,12,25352,1
1051,78,12,25353,1
1051,78,12,25354,11
1051,78,12,25355,11
1051,78,12,25356,11
1051,78,12,25357,11
1051,78,12,25358,11
1051,78,12,25359,11
1051,78,12,25360,11
1051,78,12,25361,11
1051,78,12,25362,12
1051,78,12,25363,12
1051,78,12,25364,29
1051,78,12,25365,137
1072,77,15,25366,1
1072,77,15,25367,1
1072,77,15,25368,1
1072,77,15,25369,1
1072,77,15,25370,1
1072,77,15,25371,1
1072,77,15,25372,1
1072,77,15,25373,1
1072,77,15,25374,1
1072,77,15,25375,1
1072,77,15,25376,1
1072,77,15,25377,1
1072,77,15,25378,11
1072,77,15,25379,11
1072,77,15,25380,11
1072,77,15,25381,130
1072,77,15,25382,4
1072,77,15,25383,4
1072,77,15,25384,4
1072,77,15,25385,3
1073,24,3,25386,1
1073,24,3,25387,1
1073,24,3,25388,1
1073,24,3,25389,1
1073,24,3,25390,1
1073,24,3,25391,1
1073,24,3,25392,1
1073,24,3,25393,1
1073,24,3,25394,1
1073,24,3,25395,1
1073,24,3,25396,1
1073,24,3,25397,11
1073,24,3,25398,11
1073,24,3,25399,11
1073,24,3,25400,5
1073,24,3,25401,3
1073,24,3,25402,6
1073,24,3,25403,6
1073,24,3,25404,23
1073,24,3,25405,139
1074,3,7,25406,1
1074,3,7,25407,1
1074,3,7,25408,1
1074,3,7,25409,1
1074,3,7,25410,1
1074,3,7,25411,1
1074,3,7,25412,1
1074,3,7,25413,1
1074,3,7,25414,1
1074,3,7,25415,1
1074,3,7,25416,1
1074,3,7,25417,1
1074,3,7,25418,1
1074,3,7,25419,1
1074,3,7,25420,1
1074,3,7,25421,1
1074,3,7,25422,1
1074,3,7,25423,32
1074,3,7,25424,32
1074,3,7,25425,131
1075,77,15,25426,1
1075,77,15,25427,1
1075,77,15,25428,1
1075,77,15,25429,1
1075,77,15,25430,1
1075,77,15,25431,1
1075,77,15,25432,1
1075,77,15,25433,1
1075,77,15,25434,1
1075,77,15,25435,1
1075,77,15,25436,1
1075,77,15,25437,1
1075,77,15,25438,11
1075,77,15,25439,130
1075,77,15,25440,141
1075,77,15,25441,103
1075,77,15,25442,6
1075,77,15,25443,3
1075,77,15,25444,131
1075,77,15,25445,54
1076,1,10,25446,1
1076,1,10,25447,1
1076,1,10,25448,1
1076,1,10,25449,1
1076,1,10,25450,1
1076,1,10,25451,1
1076,1,10,25452,1
1076,1,10,25453,1
1076,1,10,25454,1
1076,1,10,25455,1
1076,1,10,25456,1
1076,1,10,25457,1
1076,1,10,25458,11
1076,1,10,25459,11
1076,1,10,25460,11
1076,1,10,25461,11
1076,1,10,25462,11
1076,1,10,25463,95
1076,1,10,25464,3
1076,1,10,25465,20
1077,21,37,25466,1
1077,21,37,25467,1
1077,21,37,25468,1
1077,21,37,25469,1
1077,21,37,25470,1
1077,21,37,25471,1
1077,21,37,25472,1
1077,21,37,25473,1
1077,21,37,25474,1
1077,21,37,25475,11
1077,21,37,25476,11
1077,21,37,25477,11
1077,21,37,25478,11
1077,21,37,25479,11
1077,21,37,25480,11
1077,21,37,25481,11
1077,21,37,25482,11
1077,21,37,25483,11
1077,21,37,25484,130
1077,21,37,25485,4
1078,79,0,25486,1
1078,79,0,25487,1
1078,79,0,25488,1
1078,79,0,25489,1
1078,79,0,25490,1
1078,79,0,25491,1
1078,79,0,25492,1
1078,79,0,25493,1
1078,79,0,25494,1
1078,79,0,25495,1
1078,79,0,25496,1
1078,79,0,25497,1
1078,79,0,25498,1
1078,79,0,25499,1
1078,79,0,25500,1
1078,79,0,25501,33
1078,79,0,25502,4
1078,79,0,25503,22
1078,79,0,25504,4
1078,79,0,25505,47
1079,4,109,25506,1
1079,4,109,25507,1
1079,4,109,25508,1
1079,4,109,25509,1
1079,4,109,25510,1
1079,4,109,25511,1
1079,4,109,25512,1
1079,4,109,25513,1
1079,4,109,25514,11
1079,4,109,25515,11
1079,4,109,25516,11
1079,4,109,25517,11
1079,4,109,25518,11
1079,4,109,25519,11
1079,4,109,25520,11
1079,4,109,25521,12
1079,4,109,25522,12
1079,4,109,25523,12
1079,4,109,25524,75
1079,4,109,25525,101
1080,6,7,25526,1
1080,6,7,25527,1
1080,6,7,25528,1
1080,6,7,25529,1
1080,6,7,25530,1
1080,6,7,25531,1
1080,6,7,25532,1
1080,6,7,25533,1
1080,6,7,25534,1
1080,6,7,25535,1
1080,6,7,25536,1
1080,6,7,25537,1
1080,6,7,25538,1
1080,6,7,25539,1
1080,6,7,25540,11
1080,6,7,25541,11
1080,6,7,25542,11
1080,6,7,25543,26
1080,6,7,25544,3
1080,6,7,25545,34
1081,73,-7,25546,1
1081,73,-7,25547,1
1081,73,-7,25548,1
1081,73,-7,25549,1
1081,73,-7,25550,1
1081,73,-7,25551,1
1081,73,-7,25552,1
1081,73,-7,25553,1
1081,73,-7,25554,1
1081,73,-7,25555,1
1081,73,-7,25556,11
1081,73,-7,25557,11
1081,73,-7,25558,11
1081,73,-7,25559,11
1081,73,-7,25560,11
1081,73,-7,25561,76
1081,73,-7,25562,131
1081,73,-7,25563,9
1081,73,-7,25564,131
1081,73,-7,25565,9
1082,7,13,25566,1
1082,7,13,25567,1
1082,7,13,25568,1
1082,7,13,25569,1
1082,7,13,25570,1
